#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
Sakai.fasta	BA000007.3	1463231	1463686	csgB	1-456/456	========/======	2/2	99.78	83.37	vfdb	NP_460114	(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
Sakai.fasta	BA000007.3	1472698	1472809	entD	3-114/771	===...../......	2/2	14.40	85.84	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	1489151	1489287	flgM	91-227/258	.....=========.	0/0	53.10	81.02	vfdb	YP_001006766	(flgM) negative regulator of flagellin synthesis [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	1491250	1491719	flgD	1-461/576	========/====..	3/9	80.03	75.53	vfdb	YP_001006762	(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	1491859	1492260	flgE	1-402/1260	=====.../......	4/4	31.75	76.24	vfdb	YP_001006761	(flgE) flagellar hook protein FlgE [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	1494112	1494759	flgG	7-654/654	========/======	2/2	98.93	75.50	vfdb	YP_001006759	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	1494953	1495504	flgH	127-678/684	..=============	0/0	80.70	78.62	vfdb	YP_001006758	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	1496733	1496909	flgJ	94-267/924	.====.../......	1/3	18.83	75.71	vfdb	YP_001006756	(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	1579702	1581651	espX7/nleL	1-1950/1950	===============	0/0	100.00	99.95	vfdb	NP_287310	(espX7/nleL) Type III secretion system effector NleL putative E3 ubiquitin ligase [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	1582830	1585643	espN	1-2814/2814	===============	0/0	100.00	99.89	vfdb	NP_287312	(espN) Type III secretion system effector EspN [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	1586020	1586174	espK	1208-1362/1362	.............==	0/0	11.38	96.13	vfdb	NP_287316	(espK) Type III secretion system effector EspK [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	1587759	1587872	nleB2	868-981/981	.............==	0/0	11.62	87.72	vfdb	NP_286532	(nleB2) Type III secretion system effector NleB2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	1588288	1589649	espK	1-1362/1362	===============	0/0	100.00	100.00	vfdb	NP_287316	(espK) Type III secretion system effector EspK [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	1768356	1769114	paa	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_287515	(paa) outer membrane adhesin Paa [Paa (VF0194)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	1801678	1803003	nleA/espI	1-1326/1326	===============	0/0	100.00	100.00	vfdb	NP_287961	(nleA/espI) Type III secretion system effector NleA [NleA/EspI (VF0338)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	1804830	1805741	nleH2	1-912/912	===============	0/0	100.00	100.00	vfdb	NP_287959	(nleH2) Type III secretion system effector NleH2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	1805807	1806376	nleF	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_287958	(nleF) Type III secretion system effector NleF caspase inhibitor [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	1806796	1806892	east1	21-117/117	..=============	0/0	82.91	97.94	vfdb	AHY03744	(east1) EAST1 [EAST1 (VF0188)] [Escherichia coli ONT:HND str. A16]
Sakai.fasta	BA000007.3	1811814	1812404	espM1	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_287949	(espM1) Type III secretion system effector EspM1 Rho guanine exchange factor [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	2063739	2064998	espR1	1-1260/1260	===============	0/0	100.00	100.00	vfdb	NP_287686	(espR1) Type III secretion system effector espR1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	2073624	2073754	entD	10-141/771	===...../......	2/3	16.86	87.22	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	2206210	2206324	astA	3-117/117	===============	0/0	98.29	90.44	vfdb	BAA94855	(astA) heat-stable enterotoxin 1 [EAST1 (VF0216)] [Escherichia coli O44:H18 042]
Sakai.fasta	BA000007.3	2209645	2210291	nleG7'	1-648/648	========/======	1/1	99.85	99.85	vfdb	NP_287535	(nleG7') Type III secretion system effector NleG7 E3 Ubiquitin Ligase [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	2402943	2404841	espL1	1-1899/1899	===============	0/0	100.00	99.95	vfdb	NP_288154	(espL1) Type III secretion system effector espL1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	2422975	2423096	entD	10-131/771	===...../......	2/2	15.69	81.30	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	2556495	2556606	entD	15-126/771	===...../......	2/2	14.40	90.27	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	2569117	2569504	cheY	1-388/390	===============	0/0	99.49	76.80	vfdb	YP_001006774	(cheY) chemotaxis regulatory protein CheY [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	2577001	2577389	cheA	1-389/2055	===............	0/0	18.93	75.32	vfdb	YP_001006780	(cheA) chemotaxis protein CheA [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	2624373	2624495	entD	15-137/771	===...../......	3/4	15.69	84.80	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	2633875	2635014	espR3	1-1140/1140	===============	0/0	100.00	99.56	vfdb	NP_288394	(espR3) Type III secretion system effector espR3 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	2635833	2636972	espR4	1-1140/1140	===============	0/0	100.00	100.00	vfdb	NP_288396	(espR4) Type III secretion system effector espR4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	2639509	2640496	fliG	6-993/993	===============	0/0	99.50	78.24	vfdb	YP_001006742	(fliG) flagellar motor switch protein G [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	2641312	2642553	fliI	43-1281/1332	========/======	4/9	92.79	75.82	vfdb	YP_001006744	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	2644770	2645778	fliM	1-1005/1005	========/======	8/14	99.50	76.23	vfdb	YP_001006748	(fliM) flagellar motor switch protein FliM [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	2645924	2646183	fliN	157-416/417	.....==========	0/0	62.35	79.23	vfdb	YP_001006749	(fliN) flagellar motor switch protein FliN [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	2646612	2647288	fliP	10-686/687	========/======	2/2	98.40	76.55	vfdb	YP_001006751	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	2668710	2669363	espJ	1-654/654	===============	0/0	100.00	100.00	vfdb	NP_288436	(espJ) Type III secretion system effector EspJ adenosine diphosphate (ADP) ribosyltransferase  [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	2669688	2670680	espFu/tccP	1-993/1155	=============..	0/0	85.97	97.08	vfdb	NP_288437	(espFu/tccP) Type III secretion system effector TccP [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	2780238	2780980	gmd	16-758/1119	===========....	0/0	66.40	75.37	vfdb	YP_001007257	(gmd) GDP-mannose 46-dehydratase [O-antigen (VF0392)] [Yersinia enterocolitica subsp. enterocolitica 8081]
Sakai.fasta	BA000007.3	2924625	2924894	stx1B	1-270/270	===============	0/0	100.00	100.00	vfdb	NP_288672	(stx1B) shiga-like toxin 1 subunit B encoded within prophage CP-933V [Stx (VF0206)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	2924904	2925851	stx1A	1-948/948	===============	0/0	100.00	100.00	vfdb	NP_288673	(stx1A) shiga-like toxin 1 subunit A encoded within prophage CP-933V [Stx (VF0206)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	3477116	3477706	espM2	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_289175	(espM2) Type III secretion system effector EspM2 Rho guanine exchange factor [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	3478618	3479676	espW	1-1059/1059	===============	0/0	100.00	100.00	vfdb	NP_289177	(espW) Type III secretion system effector EspW [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	3640408	3640536	entD	10-140/771	===...../......	2/2	16.73	83.97	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	3668411	3668534	entD	1-125/771	===...../......	2/3	15.95	89.68	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	3807592	3807716	entD	1-126/771	===...../......	3/3	16.08	89.76	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	3861484	3863133	espL2	1-1650/1650	===============	0/0	100.00	99.94	vfdb	NP_289551	(espL2) Type III secretion system effector espL2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	3863741	3864730	nleB1	1-990/990	===============	0/0	100.00	100.00	vfdb	NP_289553	(nleB1) Type III secretion system effector nleB1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	3864779	3865453	nleE	1-675/675	===============	0/0	100.00	100.00	vfdb	NP_289554	(nleE) Type III secretion system effector NleE [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	3867328	3869459	efa1	1-2133/9672	====..../......	1/1	22.04	99.81	vfdb	AAD49229	(efa1) EHEC factor for adherence [Efa-1/LifA (VF0204)] [Escherichia coli O111:H- str. E45035]
Sakai.fasta	BA000007.3	3991809	3991943	entD	1-136/771	===...../......	2/3	17.38	81.75	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	4276634	4276768	entD	3-137/771	===...../......	2/2	17.38	89.71	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	4388512	4389540	shuS	1-1029/1029	===============	0/0	100.00	98.83	vfdb	YP_405020	(shuS) heme/hemoglobin transport protein ShuS [Shu (VF0256)] [Shigella dysenteriae Sd197]
Sakai.fasta	BA000007.3	4389589	4391571	shuA	1-1983/1983	===============	0/0	100.00	99.50	vfdb	YP_405019	(shuA) outer membrane heme/hemoglobin receptor ShuA [Shu (VF0256)] [Shigella dysenteriae Sd197]
Sakai.fasta	BA000007.3	4392176	4393168	shuT	1-993/993	===============	0/0	100.00	98.19	vfdb	YP_405017	(shuT) periplasmic binding protein ShuT [Shu (VF0256)] [Shigella dysenteriae Sd197]
Sakai.fasta	BA000007.3	4393188	4394525	chuW	1-1338/1338	===============	0/0	100.00	96.64	vfdb	NP_756176	(chuW) Putative oxygen independent coproporphyrinogen III oxidase [Chu (VF0227)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	4394538	4395032	shuX	1-495/495	===============	0/0	100.00	98.79	vfdb	YP_405016	(shuX) shu locus protein ShuX [Shu (VF0256)] [Shigella dysenteriae Sd197]
Sakai.fasta	BA000007.3	4395032	4395653	shuY	1-622/624	===============	0/0	99.68	96.30	vfdb	YP_405015	(shuY) shu locus protein ShuY [Shu (VF0256)] [Shigella dysenteriae Sd197]
Sakai.fasta	BA000007.3	4395704	4396696	chuU	1-993/993	===============	0/0	100.00	97.78	vfdb	NP_756179	(chuU) heme permease protein ChuU [Chu (VF0227)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	4396663	4397463	chuV	1-801/801	===============	0/0	100.00	98.25	vfdb	NP_756180	(chuV) ATP-binding hydrophilic protein ChuV [Chu (VF0227)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	4418384	4418495	entD	1-113/771	===...../......	1/1	14.53	86.73	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	4487165	4487283	entD	1-119/771	===...../......	2/2	15.30	87.50	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
Sakai.fasta	BA000007.3	4589382	4590128	espF	1-747/747	===============	0/0	100.00	100.00	vfdb	NP_290250	(espF) Type III secretion system effector EspF [EspF (VF0196)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4590213	4590491	escG	1-279/279	===============	0/0	100.00	100.00	vfdb	NP_290251	(escG) chaperone for EscF [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4590497	4590718	escF	1-222/222	===============	0/0	100.00	100.00	vfdb	NP_290252	(escF) Type III secretion system needle filament protein EscF [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4590754	4591161	cesD2	1-408/408	===============	0/0	100.00	100.00	vfdb	NP_290253	(cesD2) chaperone for EspD [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4591168	4592106	espB	1-939/939	===============	0/0	100.00	100.00	vfdb	NP_290254	(espB) Type III secretion system translocator protein EspB pore protein [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4592127	4593251	espD	1-1125/1125	===============	0/0	100.00	100.00	vfdb	NP_290255	(espD) Type III secretion system translocator protein EspD pore protein [EspD (VF0200)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4593264	4593842	espA	1-579/579	===============	0/0	100.00	100.00	vfdb	NP_290256	(espA) Type III secretion system translocator protein EspA [EspA (VF0198)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4593901	4594956	sepL	1-1056/1056	===============	0/0	100.00	100.00	vfdb	NP_290257	(sepL) Type III secretion system secretion gatekeeper SepL [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4595099	4596319	escD	1-1221/1221	===============	0/0	100.00	100.00	vfdb	NP_290258	(escD) Type III secretion system outer MS ring protein EscD [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4596983	4599387	eae	1-2401/2820	========/====..	9/20	84.86	91.38	vfdb	AAC38392	(eae) intimin [Intimin (VF0177)] [Escherichia coli O127:H6 str. E2348/69]
Sakai.fasta	BA000007.3	4599447	4599917	cesT	1-471/471	===============	0/0	100.00	100.00	vfdb	NP_290260	(cesT) multieffector chaperone [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4600055	4601731	tir	1-1677/1677	===============	0/0	100.00	100.00	vfdb	NP_290261	(tir) translocated intimin receptor protein [Tir (VF0193)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4602155	4602766	map	1-612/612	===============	0/0	100.00	100.00	vfdb	NP_290262	(map) Type III secretion system effector Map Rho guanine exchange factor [Map (VF0195)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4603032	4603415	cesF	1-384/384	===============	0/0	100.00	100.00	vfdb	NP_290263	(cesF) CesF chaperone for EspF [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4603613	4604119	espH	1-507/507	===============	0/0	100.00	100.00	vfdb	NP_290264	(espH) Type III secretion system effector EspH RhoGEF Inhibitor [EspH (VF0197)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4604150	4605067	sepQ/escQ	1-918/918	===============	0/0	100.00	100.00	vfdb	NP_290265	(sepQ/escQ) Type III secetion system C ring protein EscQ [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4605030	4605305	escP	1-276/276	===============	0/0	100.00	100.00	vfdb	NP_290266	(escP) Type III secretion system needle length regulator EscP [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4605439	4605816	escO	1-378/378	===============	0/0	100.00	100.00	vfdb	NP_290267	(escO) positive regulator EscO [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4605819	4607159	escN	1-1341/1341	===============	0/0	100.00	100.00	vfdb	NP_290268	(escN) ATPase EscN [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4607143	4609170	escV	1-2028/2028	===============	0/0	100.00	100.00	vfdb	NP_290269	(escV) Type III secretion system major export apparatus protein [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4609167	4609520	cesL	1-354/354	===============	0/0	100.00	100.00	vfdb	NP_290270	(cesL) chaperone for SepL [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4609705	4610004	sepZ/espZ	1-300/300	===============	0/0	100.00	100.00	vfdb	NP_290271	(sepZ/espZ) Type III secretion system effector EspZ [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4610037	4610465	escI	1-429/429	===============	0/0	100.00	100.00	vfdb	NP_290272	(escI) Type III secretion system inner rod component EscI [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4610468	4611040	escJ	1-573/573	===============	0/0	100.00	100.00	vfdb	NP_290273	(escJ) Type III secretion system inner MS ring protein EscJ [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4611046	4611501	sepD	1-456/456	===============	0/0	100.00	100.00	vfdb	NP_290274	(sepD) Type III secretion system secretion switch protein SepD [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
Sakai.fasta	BA000007.3	4611501	4613039	escC	1-1539/1539	===============	0/0	100.00	100.00	vfdb	NP_290275	(escC) Type III secretion system secretin EscC [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
